"";"id";"title";"type";"release_year";"runtime";"genres";"production_countries";"seasons";"imdb_score";"imdb_votes";"tmdb_popularity";"tmdb_score"
"4134";"tm883113";"Earth and Blood";"MOVIE";"2020";"80";['thriller'];['BE', 'FR'];"";"nan";"nan";"17.714";"6.2"
"4135";"tm880059";"All Day and a Night";"MOVIE";"2020";"121";['drama'];['US'];"";"5.9";"3627.0";"8.057";"6.2"
"4136";"tm998899";"The Fisherman's Diary";"MOVIE";"2020";"142";['drama'];['CM'];"";"6.4";"616.0";"3.454";"7.1"
"4137";"ts253288";"Felipe Esparza: Bad Decisions";"SHOW";"2020";"62";['comedy'];['US'];"1.0";"5.4";"166.0";"1.678";"10.0"
"4138";"tm474862";"Bennett's War";"MOVIE";"2019";"95";['drama', 'sport'];['US'];"";"6.0";"858.0";"5.634";"7.1"
"4139";"tm372035";"Paris Is Us";"MOVIE";"2019";"83";['drama', 'european'];['FR'];"";"4.6";"1410.0";"7.875";"4.3"
"4140";"tm449590";"Rattlesnake";"MOVIE";"2019";"85";['horror', 'thriller', 'drama', 'crime'];['US'];"";"4.6";"8487.0";"10.874";"5.2"
"4141";"tm849251";"So Much Love to Give";"MOVIE";"2020";"108";['comedy'];['AR'];"";"nan";"nan";"6.903";"6.3"
"4142";"ts89340";"Crime Diaries: The Candidate";"SHOW";"2019";"37";['war', 'crime', 'drama', 'thriller'];['MX'];"1.0";"7.5";"803.0";"11.594";"7.4"
"4143";"tm975765";"Emicida: AmarElo - It's All for Yesterday";"MOVIE";"2020";"89";['music', 'documentation'];['BR'];"";"8.5";"1472.0";"4.911";"8.8"
"4144";"tm827640";"Travis Scott: Look Mom I Can Fly";"MOVIE";"2019";"85";['music', 'documentation'];['US'];"";"6.3";"4527.0";"13.38";"7.0"
"4145";"tm850454";"Tom Papa: You're Doing Great!";"MOVIE";"2020";"60";['comedy'];['US'];"";"7.2";"844.0";"4.92";"6.1"
"4146";"ts270439";"Best Leftovers Ever!";"SHOW";"2020";"36";['reality'];['US'];"1.0";"5.6";"515.0";"1.733";"6.8"
"4147";"tm947555";"Sarah Cooper: Everything's Fine";"MOVIE";"2020";"49";['comedy'];['US'];"";"5.5";"1708.0";"4.472";"5.3"
"4148";"tm835305";"Dancing with the Birds";"MOVIE";"2019";"51";['documentation'];['US'];"";"nan";"nan";"12.461";"8.0"
"4149";"tm843944";"Lorena, Light-footed Woman";"MOVIE";"2019";"28";['documentation'];['MX'];"";"nan";"nan";"3.919";"6.6"
"4150";"ts217356";"Betaal";"SHOW";"2020";"47";['action', 'horror', 'thriller'];['IN'];"1.0";"5.4";"8884.0";"11.096";"6.7"
"4151";"tm460259";"Blood Will Tell";"MOVIE";"2019";"113";['thriller', 'drama'];['AR', 'CA', 'CL'];"";"6.1";"815.0";"3.38";"6.2"
"4152";"ts256898";"Over Christmas";"SHOW";"2020";"45";['drama', 'comedy'];['DE'];"1.0";"nan";"nan";"3.693";"6.1"
"4153";"tm879609";"Brave Blue World";"MOVIE";"2019";"50";['documentation'];['GB', 'CA'];"";"6.7";"772.0";"10.036";"6.5"
"4154";"ts88336";"Dating Around";"SHOW";"2019";"30";['reality', 'romance'];['US'];"2.0";"6.3";"1204.0";"6.125";"5.5"
"4155";"tm426630";"Soni";"MOVIE";"2019";"97";['crime', 'drama'];['IN'];"";"7.1";"2752.0";"9.44";"6.9"
"4156";"tm932595";"A Babysitter's Guide to Monster Hunting";"MOVIE";"2020";"94";['fantasy', 'comedy', 'family'];['US'];"";"5.4";"4067.0";"66.921";"6.2"
"4157";"tm451584";"Too Handsome To Handle";"MOVIE";"2019";"106";['romance', 'drama', 'comedy'];['ID'];"";"6.8";"523.0";"7.628";"6.0"
"4158";"ts254537";"Good Morning, Verônica";"SHOW";"2020";"45";['drama', 'thriller', 'crime'];['BR'];"1.0";"7.6";"3552.0";"13.579";"7.4"
"4159";"ts268758";"Mismatched";"SHOW";"2020";"32";['comedy', 'drama', 'romance'];['IN'];"1.0";"5.5";"3712.0";"4.059";"6.6"
"4160";"tm918962";"Fearless";"MOVIE";"2020";"89";['comedy', 'scifi', 'documentation', 'animation', 'family'];['CA'];"";"4.9";"1706.0";"25.413";"6.2"
"4161";"tm1081074";"Justine";"MOVIE";"2019";"105";['drama'];['US'];"";"6.7";"704.0";"2.592";"6.8"
"4162";"ts86365";"Rilakkuma and Kaoru";"SHOW";"2019";"12";['comedy', 'drama', 'family', 'animation'];['JP'];"1.0";"8.3";"1579.0";"18.274";"7.2"
"4163";"tm466832";"Dragon Quest: Your Story";"MOVIE";"2019";"103";['action', 'animation', 'family', 'fantasy'];['JP'];"";"6.5";"2780.0";"12.777";"6.8"
"4164";"ts218504";"Hello Ninja";"SHOW";"2019";"13";['animation', 'action', 'comedy', 'family', 'fantasy'];['CA'];"4.0";"6.7";"119.0";"7.574";"7.0"
"4165";"tm464527";"ReMastered: The Miami Showband Massacre";"MOVIE";"2019";"70";['documentation', 'music', 'crime'];[];"";"7.0";"1353.0";"3.65";"6.9"
"4166";"tm945825";"Bobbleheads: The Movie";"MOVIE";"2020";"82";['comedy', 'family', 'animation'];['US'];"";"2.4";"349.0";"17.987";"5.6"
"4167";"tm927926";"Dad Wanted";"MOVIE";"2020";"102";['drama', 'family', 'comedy'];['MX'];"";"5.7";"1058.0";"12.061";"7.6"
"4168";"ts225379";"The Good Detective";"SHOW";"2020";"65";['crime', 'drama'];['KR'];"1.0";"nan";"nan";"5.42";"8.6"
"4169";"tm474548";"Good Sam";"MOVIE";"2019";"90";['drama', 'comedy'];['US'];"";"5.7";"2890.0";"7.332";"6.0"
"4170";"tm819107";"Aziz Ansari: Right Now";"MOVIE";"2019";"65";['comedy'];['US'];"";"7.5";"5111.0";"4.635";"7.4"
"4171";"ts89330";"Stay Tuned!";"SHOW";"2019";"46";['comedy'];['JP'];"1.0";"7.5";"343.0";"2.928";"9.0"
"4172";"tm827168";"Sturgill Simpson Presents Sound & Fury";"MOVIE";"2019";"40";['animation'];['JP', 'US'];"";"nan";"nan";"3.557";"6.3"
"4173";"tm838869";"Wonder Boy";"MOVIE";"2019";"99";['documentation', 'european'];['FR'];"";"nan";"nan";"3.206";"6.8"
"4174";"ts91125";"Chief of Staff";"SHOW";"2019";"62";['war'];['KR'];"2.0";"nan";"nan";"7.903";"8.5"
"4175";"tm812781";"Katherine Ryan: Glitter Room";"MOVIE";"2019";"65";['comedy'];['US'];"";"6.7";"1920.0";"2.752";"6.7"
"4176";"tm884616";"Quiet";"MOVIE";"2020";"102";['drama'];['CL'];"";"6.4";"320.0";"1.379";"7.2"
"4177";"tm945168";"Secrets of the Saqqara Tomb";"MOVIE";"2020";"113";['documentation', 'history'];['EG', 'US'];"";"7.2";"6189.0";"19.701";"7.4"
"4178";"tm933639";"Wish Upon a Unicorn";"MOVIE";"2020";"93";['fantasy', 'family'];['US'];"";"5.4";"176.0";"28.467";"7.1"
"4179";"tm847805";"Ludo";"MOVIE";"2020";"150";['crime', 'action', 'comedy', 'drama'];['IN'];"";"7.6";"37528.0";"8.817";"7.4"
"4180";"tm938227";"Dolly Parton's Christmas on the Square";"MOVIE";"2020";"98";['comedy', 'family'];['US'];"";"5.2";"2675.0";"5.099";"5.9"
"4181";"tm910999";"Xico's Journey";"MOVIE";"2020";"85";['family', 'fantasy', 'animation'];['MX'];"";"5.1";"534.0";"66.177";"6.6"
"4182";"tm980097";"Holiday on Mars";"MOVIE";"2020";"89";['comedy', 'scifi'];['IT'];"";"2.7";"564.0";"7.9";"3.3"
"4183";"tm475501";"Wanda Sykes: Not Normal";"MOVIE";"2019";"66";['comedy'];['US'];"";"7.2";"1790.0";"3.413";"6.9"
"4184";"tm845552";"Giving Voice";"MOVIE";"2020";"90";['documentation'];['US'];"";"nan";"nan";"3.878";"6.2"
"4185";"tm948607";"Midnight at the Magnolia";"MOVIE";"2020";"87";['comedy', 'romance'];['CA'];"";"5.8";"5296.0";"9.562";"6.3"
"4186";"ts218776";"Happy Jail";"SHOW";"2019";"34";['documentation'];[];"1.0";"6.9";"247.0";"1.802";"10.0"
"4187";"tm818588";"All the Freckles in the World";"MOVIE";"2019";"90";['comedy', 'romance', 'sport'];['MX'];"";"5.2";"1269.0";"11.958";"6.1"
"4188";"ts250803";"Say I Do";"SHOW";"2020";"55";['reality'];['GB', 'US'];"1.0";"7.7";"527.0";"3.444";"7.7"
"4189";"ts79695";"Sintonia";"SHOW";"2019";"44";['crime', 'drama', 'music'];['BR'];"2.0";"6.7";"1067.0";"5.957";"7.5"
"4190";"tm852060";"Grego Rossello: Disculpe las molestias";"MOVIE";"2019";"65";['comedy'];['AR'];"";"4.5";"25.0";"0.738";""
"4191";"tm469432";"Hating Peter Tatchell";"MOVIE";"2020";"91";['documentation'];['AU', 'GB'];"";"7.6";"743.0";"4.613";"5.0"
"4192";"tm842829";"Dead Kids";"MOVIE";"2019";"94";['thriller', 'crime'];['PH'];"";"nan";"nan";"6.002";"5.7"
"4193";"tm898180";"Sitting in Limbo";"MOVIE";"2020";"89";['drama'];['GB'];"";"nan";"nan";"2.092";"7.8"
"4194";"tm461827";"Who Would You Take to a Deserted Island?";"MOVIE";"2019";"93";['drama', 'european'];['ES'];"";"5.3";"2466.0";"8.876";"5.0"
"4195";"tm814734";"Kidnapping Stella";"MOVIE";"2019";"89";['crime', 'thriller'];['DE'];"";"4.9";"5957.0";"10.888";"5.3"
"4196";"tm450832";"Paradise Beach";"MOVIE";"2019";"94";['action', 'drama', 'thriller', 'crime', 'european'];['FR'];"";"4.6";"2225.0";"13.582";"5.2"
"4197";"tm849131";"I Am Vengeance: Retaliation";"MOVIE";"2020";"90";['action'];['GB'];"";"3.4";"3048.0";"14.274";"6.1"
"4198";"tm925858";"Black Beach";"MOVIE";"2020";"115";['drama', 'thriller', 'fantasy', 'action'];['ES', 'US', 'BE'];"";"5.6";"1544.0";"7.192";"6.0"
"4199";"tm932201";"Hope Frozen";"MOVIE";"2019";"75";['documentation'];['TH', 'US'];"";"nan";"nan";"2.206";"8.2"
"4200";"ts90640";"The Writer";"SHOW";"2019";"34";['drama', 'crime'];['LB'];"1.0";"8.2";"30.0";"3.733";"10.0"
"4201";"tm428702";"The Brave";"MOVIE";"2019";"103";['thriller', 'action', 'crime'];['US'];"";"5.0";"1320.0";"4.95";"5.6"
"4202";"tm475162";"American Woman";"MOVIE";"2019";"85";['drama'];['US', 'CA'];"";"nan";"nan";"3.217";"5.3"
"4203";"tm853910";"Road to Roma";"MOVIE";"2020";"73";['documentation'];['MX'];"";"7.6";"646.0";"4.339";"8.2"
"4204";"tm822099";"The Blue Elephant 2";"MOVIE";"2019";"130";['thriller', 'crime', 'drama', 'horror'];[];"";"8.2";"9475.0";"";""
"4205";"ts262037";"Bread Barbershop";"SHOW";"2020";"11";['animation'];['KR'];"2.0";"7.3";"125.0";"";""
"4206";"ts270742";"Korean Pork Belly Rhapsody";"SHOW";"2020";"48";['documentation'];['KR'];"1.0";"7.7";"62.0";"1.4";"8.5"
"4207";"tm818154";"Whitney Cummings: Can I Touch It?";"MOVIE";"2019";"59";['comedy'];['US'];"";"6.5";"1732.0";"2.961";"6.8"
"4208";"tm450462";"Petta";"MOVIE";"2019";"172";['drama', 'action'];['IN'];"";"7.3";"9778.0";"7.998";"7.1"
"4209";"tm474695";"Dying to Tell";"MOVIE";"2019";"87";['documentation', 'european'];['ES'];"";"6.8";"336.0";"2.891";"7.7"
"4210";"tm447755";"Back of the Net";"MOVIE";"2019";"86";['drama', 'comedy', 'family'];['AU'];"";"5.1";"680.0";"11.158";"6.8"
"4211";"tm912415";"Urzila Carlson: Overqualified Loser";"MOVIE";"2020";"62";['comedy'];[];"";"6.3";"366.0";"3.251";"4.9"
"4212";"tm465984";"Boi";"MOVIE";"2019";"111";['thriller', 'european'];['CN', 'ES'];"";"nan";"nan";"3.033";"5.0"
"4213";"tm429172";"The (Silent) War";"MOVIE";"2019";"122";['thriller', 'crime', 'war', 'action', 'drama', 'european'];['ES'];"";"5.6";"670.0";"6.352";"5.9"
"4214";"tm825102";"Our Planet: Behind the Scenes";"MOVIE";"2019";"63";['documentation'];['US', 'GB'];"";"8.4";"1672.0";"8.629";"7.9"
"4215";"ts237304";"Chico Bon Bon: Monkey with a Tool Belt";"SHOW";"2020";"14";[];['US'];"4.0";"nan";"nan";"6.118";"8.7"
"4216";"ts243189";"Booba: Food Puzzle";"SHOW";"2020";"3";['animation', 'comedy', 'family'];[];"1.0";"8.3";"30.0";"";""
"4217";"tm821662";"Vikruthi";"MOVIE";"2019";"123";['comedy', 'drama'];['IN'];"";"7.4";"1544.0";"3.432";"6.8"
"4218";"tm819497";"Berlin, Berlin";"MOVIE";"2020";"80";['comedy', 'drama', 'romance'];['DE'];"";"3.8";"533.0";"5.891";"5.5"
"4219";"tm465427";"Maria";"MOVIE";"2019";"90";['action', 'crime', 'drama', 'thriller'];['PH'];"";"5.0";"2032.0";"8.0";"6.2"
"4220";"tm452929";"The Little Switzerland";"MOVIE";"2019";"86";['comedy', 'european'];['ES'];"";"4.8";"1245.0";"6.023";"4.6"
"4221";"tm937265";"You've Got This";"MOVIE";"2020";"111";['comedy', 'romance'];['MX'];"";"5.8";"1273.0";"19.492";"7.9"
"4222";"tm421560";"Let's Dance";"MOVIE";"2019";"109";['drama', 'comedy', 'music', 'family'];['FR', 'BE'];"";"5.9";"1381.0";"10.018";"6.5"
"4223";"tm973536";"Kevin Hart: Zero F**ks Given";"MOVIE";"2020";"69";['comedy'];['US'];"";"6.0";"3342.0";"5.133";"6.9"
"4224";"tm854682";"Asphalt Goddess";"MOVIE";"2020";"126";['drama'];['MX'];"";"4.9";"168.0";"4.686";"6.8"
"4225";"tm466255";"Kevin Hart: Irresponsible";"MOVIE";"2019";"60";['comedy'];['US'];"";"6.5";"4437.0";"6.366";"6.8"
"4226";"ts86940";"COMEDIANS of the world";"SHOW";"2019";"30";['comedy'];[];"1.0";"6.5";"450.0";"5.965";"6.7"
"4227";"tm462551";"¡Ay, mi madre!";"MOVIE";"2019";"81";['comedy', 'european'];['ES'];"";"3.9";"394.0";"6.797";"4.4"
"4228";"ts214462";"The Queen and the Conqueror";"SHOW";"2020";"46";['history', 'drama'];['CO'];"1.0";"6.6";"172.0";"7.958";"10.0"
"4229";"tm833382";"Keeping the Bees";"MOVIE";"2019";"93";['drama'];['TR'];"";"5.8";"803.0";"1.459";"6.0"
"4230";"tm863879";"Kaamyaab";"MOVIE";"2020";"109";['drama'];['IN'];"";"nan";"nan";"3.389";"6.8"
"4231";"tm912327";"The Larva Island Movie";"MOVIE";"2020";"89";['family', 'animation', 'comedy'];['KR'];"";"5.1";"635.0";"87.644";"7.3"
"4232";"ts251272";"Skin Decision: Before and After";"SHOW";"2020";"36";['reality'];['US'];"1.0";"5.8";"405.0";"4.305";"8.0"
"4233";"ts269073";"The Fabulous Lives of Bollywood Wives";"SHOW";"2020";"32";['reality', 'documentation', 'romance'];['IN'];"1.0";"5.3";"9666.0";"3.448";"5.5"
"4234";"tm473813";"Chopsticks";"MOVIE";"2019";"100";['drama', 'comedy'];['IN'];"";"6.5";"4689.0";"5.393";"5.9"
"4235";"tm840761";"The Princess Switch: Switched Again";"MOVIE";"2020";"97";['romance'];['GB', 'US'];"";"nan";"nan";"12.298";"6.9"
"4236";"tm878995";"Dragons: Rescue Riders: Hunt for the Golden Dragon";"MOVIE";"2020";"46";['action', 'comedy', 'family', 'fantasy', 'animation'];['US'];"";"5.2";"153.0";"7.507";"6.8"
"4237";"tm982100";"ariana grande: excuse me, i love you";"MOVIE";"2020";"97";['music', 'documentation'];['US'];"";"6.3";"2540.0";"28.491";"8.4"
"4238";"tm483602";"Malang";"MOVIE";"2020";"135";['romance', 'drama', 'thriller', 'action', 'crime'];['IN'];"";"6.6";"10149.0";"4.267";"7.3"
"4239";"tm931436";"Welcome to Sudden Death";"MOVIE";"2020";"80";['action'];['FR', 'JP', 'GB', 'US', 'CA'];"";"4.3";"nan";"8.443";"6.3"
"4240";"tm838705";"Holiday Rush";"MOVIE";"2019";"94";['comedy', 'drama', 'romance', 'family'];['US'];"";"4.9";"2705.0";"12.387";"5.6"
"4241";"tm901947";"Little Big Women";"MOVIE";"2020";"123";['drama'];['TW'];"";"7.2";"2253.0";"5.588";"7.8"
"4242";"tm975398";"Christmas Crossfire";"MOVIE";"2020";"105";['thriller', 'crime', 'comedy'];['DE'];"";"4.8";"1359.0";"10.138";"4.5"
"4243";"tm470252";"Calum von Moger: Unbroken";"MOVIE";"2019";"93";['documentation'];['US'];"";"6.3";"828.0";"3.934";"7.4"
"4244";"tm463038";"Despite Everything";"MOVIE";"2019";"75";['comedy', 'european'];['ES'];"";"5.3";"4885.0";"10.917";"6.0"
"4245";"tm462778";"Jimmy Carr: The Best of Ultimate Gold Greatest Hits";"MOVIE";"2019";"58";['comedy'];['US'];"";"7.3";"2201.0";"3.164";"6.9"
"4246";"ts214192";"El Final del Paraíso";"SHOW";"2019";"50";['action', 'drama'];['MX'];"1.0";"5.1";"208.0";"93.411";"4.0"
"4247";"ts104483";"Typewriter";"SHOW";"2019";"50";['thriller', 'horror', 'drama'];['IN'];"1.0";"6.5";"3788.0";"9.507";"6.7"
"4248";"ts250872";"Southern Survival";"SHOW";"2020";"30";['reality'];['US'];"1.0";"5.1";"454.0";"3.517";"8.3"
"4249";"tm830795";"Happy Old Year";"MOVIE";"2019";"113";['drama', 'romance'];['TH'];"";"7.2";"2160.0";"7.114";"6.7"
"4250";"tm849323";"Shikara";"MOVIE";"2020";"118";['romance', 'drama', 'history'];['IN'];"";"3.3";"15026.0";"3.035";"4.3"
"4251";"tm919920";"Milestone";"MOVIE";"2020";"98";['drama'];['IN'];"";"6.6";"613.0";"2.697";"6.1"
"4252";"tm455981";"Rubaru Roshni";"MOVIE";"2019";"110";['documentation'];['IN'];"";"8.7";"584.0";"1.778";"7.7"
"4253";"tm462611";"Ready to Mingle";"MOVIE";"2019";"97";['comedy', 'romance'];['MX'];"";"5.9";"2326.0";"7.806";"6.8"
"4254";"tm453727";"Deadly Switch";"MOVIE";"2019";"86";['thriller'];['US'];"";"4.5";"1303.0";"8.174";"5.6"
"4255";"tm814894";"Parchís: the Documentary";"MOVIE";"2019";"105";['documentation', 'music'];['ES'];"";"6.8";"535.0";"2.353";"6.9"
"4256";"tm816992";"Double World";"MOVIE";"2020";"110";['action', 'fantasy'];['HK', 'CN'];"";"6.1";"4064.0";"11.922";"6.7"
"4257";"tm477006";"Psycho";"MOVIE";"2020";"134";['crime', 'thriller', 'drama'];['IN'];"";"6.2";"4075.0";"3.7";"4.6"
"4258";"tm839761";"Kalel, 15";"MOVIE";"2019";"104";['drama'];['PH'];"";"7.3";"262.0";"2.449";"9.3"
"4259";"ts269740";"How To Ruin Christmas";"SHOW";"2020";"50";['drama', 'comedy'];['ZA'];"2.0";"6.1";"488.0";"2.1";"10.0"
"4260";"tm908529";"Tell Me When";"MOVIE";"2020";"96";['drama', 'documentation', 'comedy'];['MX'];"";"5.7";"964.0";"4.58";"6.5"
"4261";"ts87489";"Trigger Warning with Killer Mike";"SHOW";"2019";"26";['documentation', 'comedy'];['US'];"1.0";"6.9";"1249.0";"2.457";"7.1"
"4262";"ts216698";"Nadiya's Time to Eat";"SHOW";"2019";"29";['reality'];['GB'];"1.0";"nan";"nan";"1.585";"10.0"
"4263";"tm944331";"Shawn Mendes: In Wonder";"MOVIE";"2020";"83";['music', 'documentation'];['US'];"";"6.5";"2016.0";"10.152";"8.3"
"4264";"tm940566";"Kaali Khuhi";"MOVIE";"2020";"90";['thriller', 'horror', 'drama'];['IN'];"";"3.5";"1207.0";"4.465";"4.8"
"4265";"tm979689";"Canvas";"MOVIE";"2020";"9";['drama'];['US'];"";"nan";"nan";"10.171";"6.5"
"4266";"ts217389";"Masaba Masaba";"SHOW";"2020";"31";['comedy', 'drama'];['IN'];"2.0";"6.8";"1746.0";"4.879";"9.0"
"4267";"tm851912";"Gunjan Saxena: The Kargil Girl";"MOVIE";"2020";"112";['drama', 'action', 'war'];['IN'];"";"5.6";"34423.0";"5.553";"7.4"
"4268";"tm926528";"AK vs AK";"MOVIE";"2020";"108";['drama', 'action', 'thriller', 'comedy', 'crime'];['IN'];"";"6.9";"14048.0";"6.136";"7.3"
"4269";"tm838765";"A Christmas Prince: The Royal Baby";"MOVIE";"2019";"84";['romance', 'family'];['US'];"";"5.3";"6704.0";"13.992";"6.4"
"4270";"tm890591";"Sí, Mi Amor";"MOVIE";"2020";"107";['romance'];['PE'];"";"nan";"nan";"14.359";"6.9"
"4271";"ts223982";"Until Dawn";"SHOW";"2020";"20";['reality', 'comedy'];['FR'];"1.0";"2.5";"148.0";"2.834";"2.8"
"4272";"tm844497";"The Irishman: In Conversation";"MOVIE";"2019";"23";['documentation'];['US'];"";"nan";"nan";"6.995";"7.6"
"4273";"tm856945";"Carmen Sandiego: To Steal or Not to Steal";"MOVIE";"2020";"31";['animation', 'action', 'family'];['CA', 'US'];"";"nan";"nan";"7.155";"6.4"
"4274";"tm977952";"Fierce";"MOVIE";"2020";"118";['comedy', 'music'];['PL'];"";"nan";"nan";"9.062";"6.3"
"4275";"tm857805";"The Bridge Curse";"MOVIE";"2020";"87";['horror', 'thriller'];['TW'];"";"nan";"nan";"5.103";"6.5"
"4276";"tm892081";"Eric Andre: Legalize Everything";"MOVIE";"2020";"52";['comedy'];['US'];"";"6.1";"2491.0";"2.594";"6.3"
"4277";"tm912190";"Cargo";"MOVIE";"2019";"113";['drama', 'fantasy', 'scifi'];['IN'];"";"5.6";"2906.0";"2.516";"5.6"
"4278";"tm678851";"Article 15";"MOVIE";"2019";"130";['crime', 'drama', 'thriller'];['IN'];"";"8.2";"32336.0";"7.875";"7.6"
"4279";"tm919903";"Tragic Jungle";"MOVIE";"2020";"96";['drama'];['MX', 'CO', 'FR'];"";"5.6";"902.0";"3.531";"6.6"
"4280";"tm474061";"Malibu Rescue";"MOVIE";"2019";"69";['action', 'comedy', 'family'];['US'];"";"5.0";"1220.0";"9.434";"6.4"
"4281";"tm675171";"The Black Godfather";"MOVIE";"2019";"118";['documentation', 'music'];['US'];"";"7.4";"1341.0";"9.366";"6.8"
"4282";"tm467116";"Life Overtakes Me";"MOVIE";"2019";"39";['documentation'];['US', 'SE'];"";"5.0";"45.0";"8.855";"6.4"
"4283";"tm494847";"Made in China";"MOVIE";"2019";"128";['drama', 'comedy', 'crime', 'romance', 'thriller', 'european'];['IN'];"";"6.3";"4298.0";"1.837";"6.5"
"4284";"ts103918";"The Good Bandit";"SHOW";"2019";"53";['drama', 'comedy', 'crime'];['CO'];"1.0";"7.8";"99.0";"4.266";"7.4"
"4285";"tm373471";"90 ML";"MOVIE";"2019";"125";['comedy', 'drama', 'romance'];['IN'];"";"3.4";"571.0";"3.675";"5.2"
"4286";"ts214463";"Los Briceño, una familia todo terreno";"SHOW";"2019";"46";['drama'];['US'];"2.0";"8.0";"133.0";"3.141";""
"4287";"tm511991";"99 Songs";"MOVIE";"2019";"128";['romance'];['IN'];"";"7.1";"2254.0";"3.004";"7.0"
"4288";"ts91741";"Three Days of Christmas";"SHOW";"2019";"58";['drama'];[];"1.0";"6.8";"1243.0";"5.455";"6.8"
"4289";"ts223308";"Astronomy Club: The Sketch Show";"SHOW";"2019";"20";['comedy'];['US'];"1.0";"6.9";"591.0";"1.557";"7.3"
"4290";"ts218000";"Dollar";"SHOW";"2019";"28";['drama', 'romance', 'action'];['LB'];"1.0";"6.6";"592.0";"2.16";"8.0"
"4291";"tm946360";"Really Love";"MOVIE";"2020";"95";['drama', 'romance'];['US'];"";"6.0";"807.0";"9.122";"6.5"
"4292";"tm938466";"Kitty Love: An Homage to Cats";"MOVIE";"2020";"60";['documentation', 'european'];['NL'];"";"5.2";"445.0";"3.678";"4.4"
"4293";"tm850730";"Adú";"MOVIE";"2020";"119";['drama', 'european'];['ES'];"";"nan";"nan";"7.226";"6.9"
"4294";"tm842817";"Living in Bondage: Breaking Free";"MOVIE";"2019";"140";['drama', 'fantasy'];['NG'];"";"5.3";"106.0";"0.727";"5.0"
"4295";"ts218307";"Styling Hollywood";"SHOW";"2019";"37";['reality'];['US'];"1.0";"6.6";"355.0";"2.073";"10.0"
"4296";"ts222942";"Narcoworld: Dope Stories";"SHOW";"2019";"40";['crime', 'documentation'];['US'];"1.0";"6.6";"317.0";"2.257";"9.1"
"4297";"tm884531";"Making Unorthodox";"MOVIE";"2020";"21";['documentation'];['DE'];"";"nan";"nan";"1.738";"8.0"
"4298";"tm871330";"Full Out 2: You Got This!";"MOVIE";"2020";"90";['family'];['US'];"";"4.6";"504.0";"5.552";"6.5"
"4299";"ts223110";"Sugar Rush Christmas";"SHOW";"2019";"50";['reality'];['US'];"2.0";"6.8";"578.0";"1.298";"7.7"
"4300";"tm957567";"Hazel Brugger: Tropical";"MOVIE";"2020";"59";['comedy'];['DE'];"";"6.4";"415.0";"2.379";"6.0"
"4301";"ts226410";"Handsome Siblings";"SHOW";"2020";"45";['fantasy', 'romance', 'action', 'comedy', 'drama'];['CN'];"1.0";"7.9";"614.0";"20.009";"8.3"
"4302";"tm841410";"Fire in Paradise";"MOVIE";"2019";"39";['documentation'];['US'];"";"nan";"nan";"3.289";"6.8"
"4303";"ts222599";"Queer Eye: We're in Japan!";"SHOW";"2019";"50";['reality'];['US'];"1.0";"8.2";"2560.0";"1.161";"7.1"
"4304";"tm431810";"Evelyn";"MOVIE";"2019";"95";['documentation'];['GB'];"";"7.2";"768.0";"3.984";"6.8"
"4305";"ts112733";"Bard of Blood";"SHOW";"2019";"45";['action', 'drama', 'thriller'];['IN'];"2.0";"6.8";"13210.0";"7.616";"7.2"
"4306";"ts224906";"Find Yourself";"SHOW";"2020";"45";['drama', 'romance'];['CN'];"1.0";"7.6";"201.0";"33.708";"7.7"
"4307";"tm946801";"Just Another Christmas";"MOVIE";"2020";"101";['comedy', 'family', 'drama'];['BR'];"";"6.7";"4476.0";"9.339";"7.4"
"4308";"ts104516";"21 Again";"SHOW";"2019";"52";['documentation', 'reality'];[];"1.0";"5.4";"47.0";"";""
"4309";"tm918373";"Malibu Rescue: The Next Wave";"MOVIE";"2020";"70";['comedy', 'family', 'action'];['US'];"";"4.7";"818.0";"9.507";"6.5"
"4310";"ts105601";"Archibald's Next Big Thing";"SHOW";"2019";"24";['scifi', 'animation', 'comedy', 'family', 'fantasy', 'action'];['US'];"2.0";"7.5";"284.0";"10.207";"8.0"
"4311";"tm869373";"High & Low: The Worst";"MOVIE";"2019";"125";['action', 'comedy'];['JP'];"";"6.6";"487.0";"5.314";"7.1"
"4312";"ts214861";"Prank Encounters";"SHOW";"2019";"25";['comedy', 'horror', 'reality', 'scifi'];['US'];"2.0";"5.2";"2615.0";"20.083";"7.3"
"4313";"tm957903";"The Boys in the Band: Something Personal";"MOVIE";"2020";"28";['documentation'];['US'];"";"7.2";"356.0";"2.481";"8.5"
"4314";"tm946927";"Dance Dreams: Hot Chocolate Nutcracker";"MOVIE";"2020";"80";['documentation', 'family'];['US'];"";"7.0";"339.0";"4.549";"7.8"
"4315";"tm945435";"Octonauts and the Great Barrier Reef";"MOVIE";"2020";"47";['animation', 'comedy', 'family', 'action'];[];"";"6.6";"131.0";"2.367";"10.0"
"4316";"ts228502";"The Iliza Shlesinger Sketch Show";"SHOW";"2020";"19";['comedy'];['US'];"1.0";"5.0";"914.0";"2.545";"8.0"
"4317";"tm466954";"Alien Warfare";"MOVIE";"2019";"88";['thriller', 'action', 'scifi'];['US'];"";"2.6";"3460.0";"18.522";"4.1"
"4318";"tm850176";"Leslie Jones: Time Machine";"MOVIE";"2020";"66";['comedy'];[];"";"nan";"nan";"1.786";"5.7"
