id,title,type,release_year,runtime,genres,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,numberTags
ts252758,Get Organized with The Home Edit,SHOW,2020,42,['reality'],2.0,5.3,1454.0,6.614,7.0,1
tm453862,The Call,MOVIE,2020,112,"['thriller', 'scifi', 'drama', 'crime', 'horror']",0.0,7.1,29450.0,34.559,7.6,5
ts237107,Sweet Magnolias,SHOW,2020,50,"['drama', 'romance']",2.0,7.3,17435.0,17.576,7.9,2
tm448792,In the Shadow of the Moon,MOVIE,2019,115,"['thriller', 'crime', 'scifi']",0.0,6.2,49894.0,23.345,6.1,3
ts219660,Alice in Borderland,SHOW,2020,47,"['action', 'drama', 'scifi', 'thriller', 'fantasy']",2.0,7.6,47651.0,70.971,8.2,5
ts95997,Raising Dion,SHOW,2019,43,"['scifi', 'drama']",2.0,7.1,14464.0,31.709,7.8,2
tm943790,Summerland,MOVIE,2020,100,"['romance', 'drama', 'war']",0.0,7.0,6052.0,9.936,7.6,3
ts55762,Kingdom,SHOW,2019,48,"['action', 'thriller', 'drama', 'scifi', 'horror', 'history']",2.0,8.3,43760.0,63.579,8.4,6
tm847085,The Social Dilemma,MOVIE,2020,94,"['drama', 'documentation']",0.0,7.6,79674.0,18.857,7.5,2
ts89564,Black Summer,SHOW,2019,39,"['scifi', 'action', 'drama', 'horror', 'thriller']",2.0,6.5,28657.0,28.71,7.1,5
tm502532,Fantastic Fungi,MOVIE,2019,81,['documentation'],0.0,7.4,7890.0,9.346,7.2,1
ts84633,The Promised Neverland,SHOW,2019,23,"['scifi', 'action', 'thriller', 'drama', 'fantasy', 'horror', 'animation']",2.0,8.4,34730.0,56.8,8.9,7
ts88379,Dracula,SHOW,2020,88,"['action', 'drama', 'fantasy', 'horror', 'thriller']",1.0,6.8,45971.0,27.166,7.2,5
tm821789,Mank,MOVIE,2020,131,"['comedy', 'drama']",0.0,6.8,71244.0,13.558,6.8,2
tm417553,6 Underground,MOVIE,2019,127,"['action', 'thriller', 'comedy']",0.0,6.1,168919.0,47.628,6.3,3
tm834851,I Care a Lot,MOVIE,2020,118,"['comedy', 'crime', 'drama', 'thriller']",0.0,6.3,128172.0,33.554,6.6,4
tm845489,His House,MOVIE,2020,93,"['drama', 'thriller', 'horror']",0.0,6.5,38870.0,37.556,6.5,3
ts57213,The Dark Crystal: Age of Resistance,SHOW,2019,51,"['scifi', 'drama', 'animation', 'fantasy', 'family', 'horror', 'action']",1.0,8.4,24164.0,37.456,7.8,7
ts82913,When They See Us,SHOW,2019,74,"['drama', 'history', 'crime']",1.0,8.9,114127.0,21.628,8.2,3
ts241248,Cocomelon,SHOW,2019,8,"['animation', 'comedy', 'family']",4.0,4.9,522.0,6.492,6.3,3
ts80709,Another Life,SHOW,2019,42,"['scifi', 'thriller', 'drama']",2.0,5.2,35108.0,98.27,6.0,3
ts83082,Living with Yourself,SHOW,2019,26,"['drama', 'comedy', 'scifi']",2.0,7.2,30134.0,16.946,6.8,3
tm824398,The Platform,MOVIE,2019,94,"['horror', 'scifi', 'thriller', 'european']",0.0,7.0,207877.0,54.034,7.0,4
ts218569,The Movies That Made Us,SHOW,2019,47,"['history', 'documentation', 'family']",3.0,7.6,6147.0,9.973,7.4,3
ts113842,Giri/Haji,SHOW,2019,58,"['thriller', 'crime', 'drama']",1.0,7.8,13570.0,17.212,7.7,3
ts223210,Don't F**k with Cats: Hunting an Internet Killer,SHOW,2019,62,"['crime', 'documentation']",1.0,8.0,50250.0,20.798,7.7,2
tm818266,The Forgotten Battle,MOVIE,2020,124,"['drama', 'war', 'history', 'documentation', 'european']",0.0,7.1,26368.0,63.03,7.2,5
tm460948,Always Be My Maybe,MOVIE,2019,101,"['romance', 'comedy']",0.0,6.8,54166.0,14.207,6.6,2
tm911973,Enola Holmes,MOVIE,2020,123,"['crime', 'drama', 'action']",0.0,6.6,160806.0,30.97,7.4,3
tm362198,Scary Stories to Tell in the Dark,MOVIE,2019,108,"['horror', 'thriller']",0.0,6.2,73859.0,41.917,6.5,2
ts105825,The Valhalla Murders,SHOW,2019,46,"['thriller', 'crime', 'drama', 'scifi']",1.0,7.1,13038.0,8.396,6.8,4
tm244207,Triple Frontier,MOVIE,2019,125,"['thriller', 'action', 'crime', 'drama']",0.0,6.4,124218.0,27.886,6.3,4
tm372066,Fast Color,MOVIE,2019,102,"['thriller', 'drama', 'scifi']",0.0,6.0,6194.0,18.162,6.0,3
tm832916,The Midnight Sky,MOVIE,2020,118,"['drama', 'scifi', 'thriller', 'fantasy']",0.0,5.6,81513.0,17.841,5.8,4
tm239927,Official Secrets,MOVIE,2019,112,"['thriller', 'crime', 'drama', 'war', 'romance']",0.0,7.3,45200.0,16.557,7.2,5
ts246072,Barbarians,SHOW,2020,47,"['action', 'drama', 'history']",1.0,7.2,23180.0,60.811,7.4,3
tm428856,I Am Mother,MOVIE,2019,113,"['scifi', 'thriller', 'horror', 'drama']",0.0,6.7,87891.0,18.208,6.7,4
ts219101,Marianne,SHOW,2019,49,"['thriller', 'drama', 'horror']",1.0,7.4,14518.0,23.254,7.7,3
ts221200,The Haunting of Bly Manor,SHOW,2020,55,"['drama', 'scifi', 'thriller', 'horror']",1.0,7.3,96015.0,28.261,7.8,4
ts83555,"Roswell, New Mexico",SHOW,2019,42,"['scifi', 'drama', 'romance']",3.0,6.2,11928.0,34.937,8.1,3
tm849003,The Old Guard,MOVIE,2020,125,"['fantasy', 'action', 'thriller']",0.0,6.6,155135.0,22.536,7.2,3
ts88577,Hollywood,SHOW,2020,50,"['drama', 'history']",1.0,7.5,35067.0,15.085,7.6,2
tm916405,The Outpost,MOVIE,2020,123,"['drama', 'action', 'history', 'war']",0.0,6.8,31819.0,20.829,6.9,4
ts84661,Cursed,SHOW,2020,55,"['scifi', 'action', 'drama', 'fantasy']",1.0,5.8,29446.0,39.313,7.4,4
tm496322,Extraction,MOVIE,2020,116,"['thriller', 'crime', 'drama', 'action']",0.0,6.7,192132.0,55.868,7.4,4
ts105047,To the Lake,SHOW,2019,43,"['scifi', 'thriller', 'drama']",2.0,7.2,12456.0,51.377,7.3,3
ts241486,Pokémon Journeys: The Series,SHOW,2020,22,"['animation', 'action', 'scifi', 'comedy', 'family', 'fantasy']",1.0,6.9,472.0,1.4,6.0,6
ts107724,The Defeated,SHOW,2020,54,"['drama', 'thriller']",1.0,7.0,5597.0,11.772,7.0,2
tm499045,Occupation: Rainfall,MOVIE,2020,128,"['action', 'scifi']",0.0,5.6,14122.0,13.036,5.7,2
ts87364,Conversations with a Killer: The Ted Bundy Tapes,SHOW,2019,59,"['crime', 'history', 'documentation']",1.0,7.8,27439.0,12.764,7.6,3
tm444017,"Extremely Wicked, Shockingly Evil and Vile",MOVIE,2019,111,"['crime', 'drama', 'thriller']",0.0,6.7,91162.0,19.448,7.0,3
ts103133,I Am Not Okay with This,SHOW,2020,21,"['comedy', 'drama', 'fantasy', 'scifi']",1.0,7.5,56459.0,31.121,8.2,4
ts227305,Tiger King,SHOW,2020,44,"['crime', 'documentation']",2.0,7.5,76961.0,13.05,7.1,2
tm820190,#Alive,MOVIE,2020,98,"['thriller', 'horror', 'action', 'drama']",0.0,6.3,37199.0,61.465,7.3,4
ts225522,Unorthodox,SHOW,2020,54,['drama'],1.0,8.0,74118.0,12.826,7.9,1
tm943774,The Old Ways,MOVIE,2020,90,"['fantasy', 'thriller', 'drama', 'horror']",0.0,5.4,5708.0,14.7,7.2,4
tm470240,The Half of It,MOVIE,2020,104,"['comedy', 'romance', 'drama']",0.0,6.9,34959.0,19.524,7.2,3
tm426428,After,MOVIE,2019,106,"['drama', 'romance']",0.0,5.2,52180.0,152.738,7.2,2
tm458585,Dolemite Is My Name,MOVIE,2019,118,"['comedy', 'drama']",0.0,7.2,59836.0,13.072,7.0,2
ts89210,Warrior Nun,SHOW,2020,43,"['scifi', 'action', 'drama', 'fantasy']",1.0,6.8,29164.0,43.914,7.9,4
ts104401,Ragnarok,SHOW,2020,47,"['action', 'drama', 'fantasy', 'thriller', 'scifi']",2.0,7.5,36185.0,122.034,8.1,5
ts83657,The Order,SHOW,2019,48,"['scifi', 'horror', 'drama', 'fantasy', 'crime', 'thriller']",2.0,6.7,27286.0,44.535,7.9,6
tm319470,The Professor and the Madman,MOVIE,2019,124,"['thriller', 'drama', 'history', 'european']",0.0,7.2,44418.0,13.722,7.2,4
tm927718,The Paper Tigers,MOVIE,2020,108,"['comedy', 'action']",0.0,6.3,4144.0,5.656,6.9,2
tm919961,Pieces of a Woman,MOVIE,2020,127,['drama'],0.0,7.0,47795.0,17.31,7.1,1
ts222988,Love on the Spectrum,SHOW,2019,42,"['reality', 'documentation', 'romance']",2.0,8.6,5210.0,5.101,7.7,3
tm1121246,Code 8,MOVIE,2019,99,"['scifi', 'thriller', 'action', 'crime', 'drama']",0.0,6.1,38850.0,20.42,6.2,5
tm925486,Jiu Jitsu,MOVIE,2020,102,"['fantasy', 'action', 'scifi', 'thriller', 'comedy']",0.0,2.9,8502.0,136.841,5.0,5
tm456436,Bad Trip,MOVIE,2020,87,"['comedy', 'reality']",0.0,6.5,23979.0,97.195,6.1,2
ts90729,Away,SHOW,2020,50,"['scifi', 'drama', 'romance']",1.0,6.6,23706.0,34.725,6.9,3
tm432765,The Wind,MOVIE,2019,86,"['western', 'thriller', 'horror']",0.0,5.5,8078.0,9.685,5.6,3
ts224859,The Pharmacist,SHOW,2020,54,"['crime', 'documentation']",1.0,7.7,6989.0,4.118,8.4,2
tm417416,Five Feet Apart,MOVIE,2019,116,"['romance', 'drama']",0.0,7.2,61878.0,61.598,8.3,2
ts103329,Ghost in the Shell: SAC_2045,SHOW,2020,25,"['scifi', 'animation', 'action', 'thriller', 'crime', 'drama']",2.0,6.2,2020.0,15.055,6.2,6
tm441231,Murder Mystery,MOVIE,2019,97,"['comedy', 'action', 'crime', 'romance']",0.0,6.0,120532.0,33.858,6.2,4
tm927037,The Water Man,MOVIE,2020,92,"['action', 'drama', 'family', 'fantasy', 'thriller']",0.0,5.4,3641.0,20.288,6.2,5
tm443615,Rebecca,MOVIE,2020,121,"['thriller', 'romance', 'drama']",0.0,6.0,40447.0,11.83,6.3,3
ts84663,The Politician,SHOW,2019,43,"['comedy', 'drama']",2.0,7.5,21887.0,19.833,7.5,2
ts86165,The Society,SHOW,2019,56,"['scifi', 'thriller', 'drama']",1.0,7.0,27693.0,28.6,7.7,3
ts215683,The Untamed,SHOW,2019,44,"['action', 'comedy', 'romance', 'drama', 'fantasy', 'horror']",1.0,8.8,5963.0,52.565,9.1,6
tm447788,Fyre,MOVIE,2019,98,"['documentation', 'crime', 'music']",0.0,7.2,44715.0,11.622,6.9,3
tm447963,Fractured,MOVIE,2019,99,['thriller'],0.0,6.4,70860.0,20.986,6.7,1
tm843444,Da 5 Bloods,MOVIE,2020,156,"['war', 'drama']",0.0,6.5,50236.0,10.461,6.6,2
ts85398,Our Planet,SHOW,2019,50,['documentation'],1.0,9.3,41386.0,14.33,8.8,1
ts218802,The Family,SHOW,2019,26,"['documentation', 'sport', 'reality']",1.0,6.4,3491.0,8.605,6.9,3
ts129445,The Spy,SHOW,2019,53,"['drama', 'history']",1.0,7.9,40535.0,14.528,7.6,2
ts84993,Daybreak,SHOW,2019,44,"['scifi', 'drama', 'fantasy', 'horror', 'thriller', 'comedy', 'action']",1.0,6.7,19398.0,20.154,7.3,7
tm420826,The Highwaymen,MOVIE,2019,132,"['thriller', 'crime', 'drama']",0.0,6.9,88714.0,19.718,6.7,3
tm919864,The Disciple,MOVIE,2020,128,"['drama', 'music']",0.0,7.1,2471.0,4.042,6.9,2
tm927480,Kiss the Ground,MOVIE,2020,84,['documentation'],0.0,8.2,6607.0,9.895,8.1,1
tm455636,The Dirt,MOVIE,2019,108,"['drama', 'music', 'comedy']",0.0,6.9,47603.0,19.057,7.5,3
tm983787,Ava,MOVIE,2020,96,"['drama', 'thriller', 'action', 'crime']",0.0,5.4,53131.0,217.7,5.7,4
ts249891,The Comey Rule,SHOW,2020,82,"['war', 'drama']",1.0,7.4,8598.0,9.914,7.3,2
ts286390,Merli: Dare to Know,SHOW,2019,48,"['drama', 'comedy']",2.0,7.6,1711.0,98.052,8.4,2
ts236531,Too Hot to Handle,SHOW,2020,42,"['reality', 'romance']",3.0,4.6,12001.0,19.838,6.8,2
tm850404,The Night Clerk,MOVIE,2020,90,"['thriller', 'crime', 'drama', 'romance']",0.0,5.5,14600.0,12.377,6.1,4
tm821143,Ma Rainey's Black Bottom,MOVIE,2020,94,"['music', 'drama']",0.0,6.9,50275.0,12.157,6.7,2
ts82912,Ratched,SHOW,2020,54,"['crime', 'drama', 'thriller']",2.0,7.2,52731.0,49.499,7.8,3
tm449105,Polar,MOVIE,2019,118,"['action', 'crime', 'drama', 'thriller', 'european']",0.0,6.3,87080.0,24.449,6.3,5
ts89014,DC Super Hero Girls,SHOW,2019,10,"['scifi', 'comedy', 'family', 'fantasy', 'drama', 'animation', 'action']",2.0,7.2,1193.0,20.123,8.2,7
tm460124,"Yes, God, Yes",MOVIE,2020,78,"['comedy', 'drama']",0.0,6.1,14496.0,49.323,6.4,2
tm678022,The Prom,MOVIE,2020,130,"['comedy', 'drama', 'music']",0.0,5.9,26197.0,1.596,6.2,3
ts250801,Dark Desire,SHOW,2020,34,"['drama', 'thriller']",2.0,6.5,7135.0,180.627,7.3,2
ts281928,Unsolved Mysteries,SHOW,2020,49,"['documentation', 'drama', 'thriller', 'crime']",2.0,7.3,9391.0,21.135,7.8,4
tm433462,We Summon the Darkness,MOVIE,2020,91,"['horror', 'thriller', 'music', 'comedy']",0.0,5.2,10056.0,12.153,5.6,4
tm441232,Someone Great,MOVIE,2019,92,"['romance', 'comedy']",0.0,6.2,21501.0,12.918,6.4,2
tm464662,Tread,MOVIE,2020,88,"['crime', 'documentation']",0.0,7.1,2861.0,6.613,6.7,2
tm417055,Radium Girls,MOVIE,2020,102,"['drama', 'history']",0.0,6.2,1659.0,5.989,6.9,2
tm456156,Sweetheart,MOVIE,2019,82,"['horror', 'thriller', 'scifi', 'drama', 'fantasy']",0.0,5.8,8074.0,15.792,6.5,5
ts83491,WHAT / IF,SHOW,2019,59,"['drama', 'thriller']",1.0,6.3,15135.0,21.388,6.7,2
tm886464,The Wrong Missy,MOVIE,2020,90,"['comedy', 'romance']",0.0,5.7,38647.0,22.796,6.2,2
tm853783,David Attenborough: A Life on Our Planet,MOVIE,2020,83,['documentation'],0.0,9.0,31180.0,14.834,8.5,1
tm935309,Skylines,MOVIE,2020,113,"['scifi', 'action']",0.0,4.7,7971.0,79.186,5.6,2
tm428557,The Laundromat,MOVIE,2019,96,"['drama', 'comedy', 'crime', 'history']",0.0,6.3,49391.0,13.77,6.0,4
ts223404,It's Okay to Not Be Okay,SHOW,2020,76,"['drama', 'comedy', 'romance']",1.0,8.6,21104.0,67.024,8.6,3
ts93054,Trinkets,SHOW,2019,26,"['comedy', 'crime', 'drama']",2.0,7.0,10263.0,25.549,8.1,3
tm824477,Over the Moon,MOVIE,2020,95,"['family', 'fantasy', 'scifi', 'romance', 'animation', 'comedy']",0.0,6.3,21562.0,60.545,7.3,6
tm435520,The Two Popes,MOVIE,2019,125,"['drama', 'comedy', 'history']",0.0,7.6,120871.0,17.506,7.5,3
ts82851,Messiah,SHOW,2020,45,"['drama', 'thriller']",1.0,7.6,42018.0,13.871,7.4,2
ts216522,BEASTARS,SHOW,2019,23,"['drama', 'romance', 'thriller', 'animation', 'crime', 'fantasy']",2.0,7.7,9440.0,72.782,8.7,6
ts221749,Dorohedoro,SHOW,2020,24,"['scifi', 'horror', 'animation', 'action', 'comedy', 'fantasy']",1.0,8.1,7813.0,27.217,8.6,6
ts88469,Undercover,SHOW,2019,49,"['drama', 'crime', 'thriller']",3.0,7.8,16773.0,20.899,8.1,3
tm285317,IO,MOVIE,2019,96,"['scifi', 'romance', 'drama']",0.0,4.7,33724.0,20.028,4.9,3
tm443179,All the Bright Places,MOVIE,2020,108,"['drama', 'romance']",0.0,6.5,28355.0,56.467,7.7,2
tm332071,Velvet Buzzsaw,MOVIE,2019,112,"['thriller', 'horror', 'comedy']",0.0,5.7,59491.0,11.402,5.3,3
ts90019,Bonding,SHOW,2019,17,"['comedy', 'drama']",2.0,7.1,15871.0,19.611,7.3,2
ts223981,Cheer,SHOW,2020,56,"['documentation', 'sport', 'reality']",2.0,8.1,6145.0,10.286,7.5,3
tm857430,The Occupant,MOVIE,2020,103,"['thriller', 'european', 'drama']",0.0,6.4,16939.0,13.35,6.3,3
tm824331,Can You Keep a Secret?,MOVIE,2019,94,"['comedy', 'romance']",0.0,5.3,16049.0,12.18,6.6,2
ts88283,Wu Assassins,SHOW,2019,44,"['scifi', 'action', 'crime', 'drama', 'fantasy']",1.0,6.4,12799.0,23.22,7.3,5
ts105441,Greatest Events of WWII in Colour,SHOW,2019,50,"['documentation', 'history', 'war']",1.0,8.7,8508.0,7.826,8.6,3
tm878333,Pokémon the Movie: Secrets of the Jungle,MOVIE,2020,99,"['action', 'family', 'fantasy', 'animation']",0.0,6.4,1817.0,88.067,7.1,4
ts220751,Lego Jurassic World: Legend of Isla Nublar,SHOW,2019,22,"['scifi', 'animation', 'comedy', 'family']",1.0,6.7,272.0,14.65,7.3,4
tm414341,The Red Sea Diving Resort,MOVIE,2019,129,"['thriller', 'drama', 'history']",0.0,6.6,28051.0,11.768,6.9,3
ts88485,Green Eggs and Ham,SHOW,2019,28,"['action', 'family', 'fantasy', 'drama', 'animation', 'comedy', 'romance']",2.0,8.1,2556.0,14.865,8.5,7
tm845496,Crip Camp: A Disability Revolution,MOVIE,2020,108,"['documentation', 'history']",0.0,7.7,7264.0,12.886,7.3,2
tm446176,American Factory,MOVIE,2019,110,['documentation'],0.0,7.4,21415.0,13.07,7.2,1
ts90937,Stateless,SHOW,2020,53,['drama'],1.0,7.5,9218.0,6.874,6.9,1
tm423666,The Wandering Earth,MOVIE,2019,126,"['scifi', 'drama', 'action', 'thriller']",0.0,5.9,29840.0,22.655,6.4,4
ts219080,Caliphate,SHOW,2020,48,"['war', 'crime', 'drama', 'thriller']",1.0,8.2,17735.0,12.921,7.4,4
ts250997,Down to Earth with Zac Efron,SHOW,2020,39,"['documentation', 'history', 'reality']",1.0,8.0,6446.0,17.015,7.8,3
tm458553,Wine Country,MOVIE,2019,103,"['comedy', 'drama']",0.0,5.4,20836.0,11.382,5.5,2
tm548602,Between Two Ferns: The Movie,MOVIE,2019,82,['comedy'],0.0,6.1,31193.0,9.934,5.9,1
tm423140,Avengement,MOVIE,2019,90,"['action', 'crime', 'thriller']",0.0,6.5,15426.0,11.706,6.8,3
ts237560,Jeffrey Epstein: Filthy Rich,SHOW,2020,57,"['crime', 'documentation']",1.0,7.1,23216.0,25.26,7.3,2
tm361998,The Wolf's Call,MOVIE,2019,115,"['thriller', 'war', 'drama', 'action', 'scifi', 'european']",0.0,6.9,17236.0,17.436,7.6,6
tm418847,The Silence,MOVIE,2019,91,"['horror', 'thriller', 'fantasy', 'drama', 'scifi', 'comedy', 'european']",0.0,5.3,43732.0,19.844,6.0,7
ts226468,Summertime,SHOW,2020,43,"['drama', 'romance']",3.0,6.0,2573.0,87.796,7.0,2
ts86908,L.A.'s Finest,SHOW,2019,47,"['drama', 'crime', 'thriller', 'action', 'comedy']",2.0,6.1,7000.0,26.53,7.3,5
ts222835,Holiday Secrets,SHOW,2019,38,['drama'],1.0,6.5,1134.0,5.085,6.4,1
ts237111,Almost Happy,SHOW,2020,27,['comedy'],2.0,6.8,870.0,8.845,7.2,1
ts110703,Interior Design Masters,SHOW,2019,57,['reality'],3.0,6.4,1356.0,14.763,6.9,1
tm348403,A Shaun the Sheep Movie: Farmageddon,MOVIE,2019,87,"['comedy', 'animation', 'family', 'fantasy', 'scifi']",0.0,6.8,13267.0,14.16,6.9,5
ts255926,Dash & Lily,SHOW,2020,25,"['comedy', 'drama', 'romance']",1.0,7.5,16978.0,20.229,8.3,3
ts161737,Dare Me,SHOW,2019,43,"['thriller', 'crime', 'reality']",1.0,6.6,5098.0,24.114,7.9,3
tm469193,Atlantics,MOVIE,2019,106,"['fantasy', 'drama', 'romance']",0.0,6.7,9306.0,9.961,6.7,3
tm450262,Last Breath,MOVIE,2019,85,"['documentation', 'european']",0.0,7.7,5447.0,10.652,7.6,2
ts223344,The Gift,SHOW,2019,45,"['scifi', 'drama', 'fantasy']",3.0,7.0,21582.0,12.379,7.8,3
tm449195,The Boy Who Harnessed the Wind,MOVIE,2019,113,"['drama', 'history']",0.0,7.6,36805.0,40.059,7.9,2
tm307133,We Have Always Lived in the Castle,MOVIE,2019,90,"['thriller', 'drama']",0.0,5.6,7063.0,10.469,5.4,2
tm498803,Spenser Confidential,MOVIE,2020,111,"['thriller', 'comedy', 'crime', 'action', 'drama']",0.0,6.2,85270.0,21.731,6.5,5
tm411750,Doom: Annihilation,MOVIE,2019,97,"['scifi', 'horror', 'thriller', 'action']",0.0,3.7,9200.0,27.95,4.9,4
ts93611,October Faction,SHOW,2020,41,"['drama', 'fantasy', 'horror', 'scifi']",1.0,6.1,10854.0,19.174,6.8,4
ts255104,Deaf U,SHOW,2020,20,"['reality', 'drama']",1.0,6.4,462.0,14.943,5.8,2
ts100116,Blown Away,SHOW,2019,25,"['reality', 'documentation', 'comedy', 'history']",2.0,7.1,2876.0,11.497,7.5,4
tm458467,Girl on the Third Floor,MOVIE,2019,93,"['thriller', 'drama', 'horror']",0.0,4.7,9823.0,9.904,5.3,3
ts100359,Medical Police,SHOW,2020,24,['comedy'],1.0,5.9,4136.0,9.216,6.7,1
tm446609,The Great Hack,MOVIE,2019,114,"['documentation', 'history']",0.0,7.1,22838.0,18.974,6.8,2
tm817709,Rocks,MOVIE,2019,93,['drama'],0.0,7.4,4552.0,6.099,6.7,1
ts243036,Selena: The Series,SHOW,2020,38,"['drama', 'music']",2.0,6.9,4435.0,51.141,7.5,2
ts106536,White Lines,SHOW,2020,55,"['thriller', 'crime', 'drama']",1.0,6.6,16506.0,20.325,6.8,3
tm315255,Ip Man 4: The Finale,MOVIE,2019,107,"['drama', 'history', 'action']",0.0,7.0,30694.0,15.801,7.3,3
tm361746,Ophelia,MOVIE,2019,106,"['drama', 'history', 'romance', 'thriller', 'war']",0.0,6.6,10357.0,20.745,7.3,5
tm813695,After We Collided,MOVIE,2020,105,"['romance', 'drama']",0.0,5.0,29571.0,163.519,7.3,2
ts222455,The Devil Next Door,SHOW,2019,46,"['documentation', 'crime', 'history']",1.0,7.6,13084.0,6.216,7.1,3
ts225101,Start-Up,SHOW,2020,80,"['drama', 'comedy', 'romance']",1.0,8.1,9021.0,23.134,8.5,3
tm498034,The Last Blockbuster,MOVIE,2020,86,['documentation'],0.0,6.7,5350.0,9.637,6.5,1
tm413660,In the Tall Grass,MOVIE,2019,102,"['drama', 'thriller', 'horror', 'scifi']",0.0,5.4,54391.0,17.631,5.5,4
ts89282,Toy Boy,SHOW,2019,61,"['crime', 'action', 'drama', 'thriller']",2.0,6.5,7371.0,24.546,7.7,4
tm358770,Paradise Hills,MOVIE,2019,95,"['fantasy', 'thriller', 'scifi', 'european']",0.0,5.3,22298.0,16.364,6.0,4
tm845484,Dick Johnson Is Dead,MOVIE,2020,89,"['documentation', 'drama']",0.0,7.4,6390.0,7.373,7.4,2
tm934040,American Murder: The Family Next Door,MOVIE,2020,83,"['crime', 'documentation']",0.0,7.2,26355.0,20.519,7.3,2
tm443154,Rust Creek,MOVIE,2019,108,"['thriller', 'crime', 'drama', 'horror']",0.0,5.9,11136.0,15.43,6.4,4
ts236747,Middleditch & Schwartz,SHOW,2020,51,['comedy'],1.0,8.6,5147.0,3.878,7.8,1
ts116814,The Twelve,SHOW,2019,47,"['thriller', 'drama']",1.0,7.5,5005.0,14.21,7.0,2
tm355783,Eli,MOVIE,2019,98,"['horror', 'thriller', 'drama']",0.0,5.8,34477.0,20.919,6.0,3
tm469991,I Lost My Body,MOVIE,2019,81,"['fantasy', 'drama', 'animation', 'romance', 'european']",0.0,7.5,31531.0,10.503,7.6,5
ts268608,The Ripper,SHOW,2020,49,"['crime', 'documentation']",1.0,7.1,9228.0,2.588,7.1,2
ts215691,Teenage Bounty Hunters,SHOW,2020,49,"['action', 'drama', 'crime', 'comedy']",1.0,7.6,10821.0,27.309,7.9,4
tm375883,Klaus,MOVIE,2019,97,"['comedy', 'family', 'animation', 'european']",0.0,8.1,141480.0,31.229,8.3,4
ts306090,GREAT PRETENDER,SHOW,2020,24,"['action', 'comedy', 'crime', 'drama', 'animation']",1.0,7.9,4635.0,15.729,7.6,5
tm471878,Fatima,MOVIE,2020,113,"['drama', 'war']",0.0,6.6,3032.0,13.318,7.3,2
tm459742,Sword of Trust,MOVIE,2019,88,"['comedy', 'drama']",0.0,6.3,3558.0,7.367,5.9,2
ts88699,Northern Rescue,SHOW,2019,43,"['drama', 'family']",1.0,7.1,4105.0,9.248,7.0,2
tm918706,The Sleepover,MOVIE,2020,103,"['action', 'family', 'comedy']",0.0,5.6,10198.0,11.094,6.6,3
ts251782,High Score,SHOW,2020,42,"['documentation', 'history']",1.0,7.4,7733.0,14.827,7.7,2
tm464351,The Last Thing He Wanted,MOVIE,2020,116,"['drama', 'thriller', 'crime']",0.0,4.3,14716.0,17.014,4.9,3
ts215012,Kipo and the Age of Wonderbeasts,SHOW,2020,24,"['animation', 'action', 'comedy', 'family', 'fantasy', 'scifi']",3.0,8.3,5293.0,20.604,8.5,6
tm453099,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,MOVIE,2019,142,"['music', 'documentation', 'history']",0.0,7.6,6550.0,7.958,7.2,3
tm893799,Lost Bullet,MOVIE,2020,92,"['thriller', 'crime', 'action']",0.0,6.3,9264.0,10.749,6.7,3
tm426638,Vita & Virginia,MOVIE,2019,110,"['drama', 'romance', 'european']",0.0,5.7,3767.0,8.439,6.9,3
tm925584,The Vanished,MOVIE,2020,115,"['thriller', 'crime', 'action']",0.0,5.7,10011.0,12.671,6.0,3
ts225787,Unabomber: In His Own Words,SHOW,2020,43,"['crime', 'documentation']",1.0,7.2,3338.0,3.591,7.4,2
ts192440,Garth Brooks: The Road I'm On,SHOW,2019,86,"['reality', 'documentation']",1.0,7.4,285.0,0.646,10.0,2
ts88296,Ares,SHOW,2020,29,"['thriller', 'drama', 'horror']",1.0,5.7,4298.0,12.337,7.1,3
tm845549,The Reason I Jump,MOVIE,2020,82,"['documentation', 'drama']",0.0,7.5,802.0,5.188,7.9,2
tm460829,Children of the Sea,MOVIE,2019,112,"['thriller', 'animation', 'fantasy', 'scifi', 'drama', 'family']",0.0,6.5,2622.0,20.711,7.2,6
ts223126,The Confession Killer,SHOW,2019,48,"['crime', 'documentation']",1.0,7.4,8733.0,5.575,7.3,2
tm325325,The Game Changers,MOVIE,2019,88,['documentation'],0.0,7.8,19708.0,12.707,7.4,1
ts88262,Traitors,SHOW,2019,50,"['war', 'thriller']",1.0,6.6,3020.0,8.353,6.7,2
ts236501,Valeria,SHOW,2020,41,"['drama', 'comedy', 'romance']",2.0,6.5,5510.0,25.379,7.6,3
ts86726,Tidying Up with Marie Kondo,SHOW,2019,34,['reality'],1.0,6.6,3529.0,7.148,6.8,1
tm918734,Concrete Cowboy,MOVIE,2020,111,"['western', 'drama']",0.0,6.3,8517.0,12.41,6.2,2
ts256309,Aunty Donna's Big Ol House of Fun,SHOW,2020,20,['comedy'],1.0,8.0,6140.0,6.338,8.0,1
ts89251,Tales of the City,SHOW,2019,56,['drama'],1.0,7.4,7715.0,13.399,7.6,1
tm437221,Charlie Says,MOVIE,2019,104,"['crime', 'drama', 'documentation']",0.0,5.9,4256.0,11.739,5.9,3
